,domain,entity_id,serial_id
28665,paper,2590027,28665
28666,paper,2590029,28666
28667,paper,2590035,28667
28668,paper,2590036,28668
28669,paper,2590041,28669
28670,paper,2590042,28670
28671,paper,2590045,28671
28672,paper,2590046,28672
28673,paper,2590048,28673
28674,paper,2590050,28674
28675,paper,2590053,28675
28676,paper,2590057,28676
28677,paper,2590058,28677
28678,paper,2590060,28678
28679,paper,2590064,28679
28680,paper,2590066,28680
28681,paper,2590068,28681
28682,paper,2590069,28682
28683,paper,2590072,28683
28684,paper,2590074,28684
28685,paper,2590076,28685
28686,paper,2590077,28686
28687,paper,2590083,28687
28688,paper,2590842,28688
28689,paper,2590877,28689
28690,paper,2590894,28690
28691,paper,2594849,28691
28692,paper,2595885,28692
28693,paper,2595926,28693
28694,paper,2595959,28694
28695,paper,2595990,28695
28696,paper,2596042,28696
28697,paper,2596047,28697
28698,paper,2596056,28698
28699,paper,2597159,28699
28700,paper,2597224,28700
28701,paper,2597262,28701
28702,paper,2600515,28702
28703,paper,2601410,28703
28704,paper,2601411,28704
28705,paper,2601412,28705
28706,paper,2601414,28706
28707,paper,2601419,28707
28708,paper,2601420,28708
28709,paper,2601422,28709
28710,paper,2601423,28710
28711,paper,2601425,28711
28712,paper,2601429,28712
28713,paper,2601431,28713
28714,paper,2601432,28714
28715,paper,2601434,28715
28716,paper,2601442,28716
28717,paper,2601458,28717
28718,paper,2601461,28718
28719,paper,2601462,28719
28720,paper,2601463,28720
28721,paper,2601466,28721
28722,paper,2601468,28722
28723,paper,2601470,28723
28724,paper,2601472,28724
28725,paper,2601473,28725
28726,paper,2601474,28726
28727,paper,2602277,28727
28728,paper,2602313,28728
28729,paper,2603602,28729
28730,paper,2603603,28730
28731,paper,2603604,28731
28732,paper,2603605,28732
28733,paper,2603606,28733
28734,paper,2603607,28734
28735,paper,2603608,28735
28736,paper,2603609,28736
28737,paper,2603610,28737
28738,paper,2603611,28738
28739,paper,2603612,28739
28740,paper,2603614,28740
28741,paper,2603616,28741
28742,paper,2603617,28742
28743,paper,2603619,28743
28744,paper,2603621,28744
28745,paper,2603622,28745
28746,paper,2603623,28746
28747,paper,2603624,28747
28748,paper,2603633,28748
28749,paper,2603634,28749
28750,paper,2603635,28750
28751,paper,2603636,28751
28752,paper,2603637,28752
28753,paper,2603638,28753
28754,paper,2603639,28754
28755,paper,2603640,28755
28756,paper,2603641,28756
28757,paper,2603642,28757
28758,paper,2603643,28758
28759,paper,2603644,28759
28760,paper,2603645,28760
28761,paper,2603646,28761
28762,paper,2603648,28762
28763,paper,2603649,28763
28764,paper,2603653,28764
28765,paper,2603654,28765
28766,paper,2603655,28766
28767,paper,2603656,28767
28768,paper,2603657,28768
28769,paper,2603659,28769
28770,paper,2603660,28770
28771,paper,2603661,28771
28772,paper,2603662,28772
28773,paper,2603664,28773
28774,paper,2603666,28774
28775,paper,2603667,28775
28776,paper,2603668,28776
28777,paper,2603669,28777
28778,paper,2603670,28778
28779,paper,2603671,28779
28780,paper,2603672,28780
28781,paper,2603673,28781
28782,paper,2603674,28782
28783,paper,2603675,28783
28784,paper,2603677,28784
28785,paper,2603678,28785
28786,paper,2603679,28786
28787,paper,2603680,28787
28788,paper,2603682,28788
28789,paper,2603683,28789
28790,paper,2603685,28790
28791,paper,2603686,28791
28792,paper,2603687,28792
28793,paper,2603688,28793
28794,paper,2603691,28794
28795,paper,2603694,28795
28796,paper,2603695,28796
28797,paper,2603696,28797
28798,paper,2603697,28798
28799,paper,2603698,28799
28800,paper,2603699,28800
28801,paper,2603700,28801
28802,paper,2603701,28802
28803,paper,2603702,28803
28804,paper,2603703,28804
28805,paper,2603704,28805
28806,paper,2603705,28806
28807,paper,2603706,28807
28808,paper,2603708,28808
28809,paper,2603709,28809
28810,paper,2603710,28810
28811,paper,2603711,28811
28812,paper,2603712,28812
28813,paper,2603714,28813
28814,paper,2603716,28814
28815,paper,2603718,28815
28816,paper,2603719,28816
28817,paper,2603721,28817
28818,paper,2603724,28818
28819,paper,2603725,28819
28820,paper,2603726,28820
28821,paper,2609587,28821
28822,paper,2609725,28822
28823,paper,2609759,28823
28824,paper,2610011,28824
28825,paper,2610013,28825
28826,paper,2610020,28826
28827,paper,2610022,28827
28828,paper,2610024,28828
28829,paper,2610025,28829
28830,paper,2610035,28830
28831,paper,2610036,28831
28832,paper,2610043,28832
28833,paper,2610057,28833
28834,paper,2610058,28834
28835,paper,2610060,28835
28836,paper,2610062,28836
28837,paper,2612538,28837
28838,paper,2612544,28838
28839,paper,2613953,28839
28840,paper,2614638,28840
28841,paper,2614641,28841
28842,paper,2615762,28842
28843,paper,2615763,28843
28844,paper,2615765,28844
28845,paper,2615766,28845
28846,paper,2615767,28846
28847,paper,2615769,28847
28848,paper,2615776,28848
28849,paper,2615779,28849
28850,paper,2615782,28850
28851,paper,2615783,28851
28852,paper,2615784,28852
28853,paper,2623784,28853
28854,paper,2627570,28854
28855,paper,2627572,28855
28856,paper,2627990,28856
28857,paper,2628003,28857
28858,paper,2629048,28858
28859,paper,2629049,28859
28860,paper,2629057,28860
28861,paper,2629059,28861
28862,paper,2629060,28862
28863,paper,2629063,28863
28864,paper,2629067,28864
28865,paper,2629070,28865
28866,paper,2633742,28866
28867,paper,2633743,28867
28868,paper,2633744,28868
28869,paper,2633747,28869
28870,paper,2633751,28870
28871,paper,2633756,28871
28872,paper,2633758,28872
28873,paper,2633759,28873
28874,paper,2633767,28874
28875,paper,2633770,28875
28876,paper,2633776,28876
28877,paper,2633777,28877
28878,paper,2633779,28878
28879,paper,2633782,28879
28880,paper,2633783,28880
28881,paper,2633795,28881
28882,paper,2633798,28882
28883,paper,2633802,28883
28884,paper,2633807,28884
28885,paper,2633808,28885
28886,paper,2633809,28886
28887,paper,2633810,28887
28888,paper,2633811,28888
28889,paper,2633813,28889
28890,paper,2633814,28890
28891,paper,2633818,28891
28892,paper,2633822,28892
28893,paper,2633840,28893
28894,paper,2633841,28894
28895,paper,2633842,28895
28896,paper,2633845,28896
28897,paper,2633846,28897
28898,paper,2633847,28898
28899,paper,2633849,28899
28900,paper,2633851,28900
28901,paper,2637558,28901
28902,paper,2637810,28902
28903,paper,2637813,28903
28904,paper,2637815,28904
28905,paper,2641955,28905
28906,paper,2641992,28906
28907,paper,2641993,28907
28908,paper,2641996,28908
28909,paper,2642026,28909
28910,paper,2644209,28910
28911,paper,2644211,28911
28912,paper,2644212,28912
28913,paper,2644215,28913
28914,paper,2644218,28914
28915,paper,2644219,28915
28916,paper,2644220,28916
28917,paper,2644221,28917
28918,paper,2644222,28918
28919,paper,2644223,28919
28920,paper,2644226,28920
28921,paper,2644228,28921
28922,paper,2644230,28922
28923,paper,2644231,28923
28924,paper,2644232,28924
28925,paper,2644234,28925
28926,paper,2644235,28926
28927,paper,2644237,28927
28928,paper,2644239,28928
28929,paper,2644241,28929
28930,paper,2644242,28930
28931,paper,2644245,28931
28932,paper,2644246,28932
28933,paper,2644247,28933
28934,paper,2644248,28934
28935,paper,2644249,28935
28936,paper,2644250,28936
28937,paper,2644251,28937
28938,paper,2644252,28938
28939,paper,2644254,28939
28940,paper,2644255,28940
28941,paper,2644256,28941
28942,paper,2644257,28942
28943,paper,2644259,28943
28944,paper,2644260,28944
28945,paper,2644264,28945
28946,paper,2644265,28946
28947,paper,2644266,28947
28948,paper,2644268,28948
28949,paper,2644273,28949
28950,paper,2644275,28950
28951,paper,2644276,28951
28952,paper,2644277,28952
28953,paper,2644278,28953
28954,paper,2644280,28954
28955,paper,2644282,28955
28956,paper,2644284,28956
28957,paper,2646483,28957
28958,paper,2646494,28958
28959,paper,2646498,28959
28960,paper,2646748,28960
28961,paper,2646750,28961
28962,paper,2646752,28962
28963,paper,2646756,28963
28964,paper,2646757,28964
28965,paper,2646769,28965
28966,paper,2646775,28966
28967,paper,2646800,28967
28968,paper,2646808,28968
28969,paper,2647081,28969
28970,paper,2647082,28970
28971,paper,2647087,28971
28972,paper,2647090,28972
28973,paper,2650892,28973
28974,paper,2653766,28974
28975,paper,2653767,28975
28976,paper,2655884,28976
28977,paper,2655886,28977
28978,paper,2655888,28978
28979,paper,2655889,28979
28980,paper,2655890,28980
28981,paper,2655891,28981
28982,paper,2655893,28982
28983,paper,2655894,28983
28984,paper,2655896,28984
28985,paper,2655899,28985
28986,paper,2655903,28986
28987,paper,2655904,28987
28988,paper,2655905,28988
28989,paper,2655906,28989
28990,paper,2655909,28990
28991,paper,2655910,28991
28992,paper,2655913,28992
28993,paper,2655915,28993
28994,paper,2655916,28994
28995,paper,2655917,28995
28996,paper,2655920,28996
28997,paper,2655923,28997
28998,paper,2655924,28998
28999,paper,2655935,28999
29000,paper,2655936,29000
29001,paper,2655939,29001
29002,paper,2655941,29002
29003,paper,2655943,29003
29004,paper,2655944,29004
29005,paper,2655945,29005
29006,paper,2655946,29006
29007,paper,2655947,29007
29008,paper,2655950,29008
29009,paper,2655953,29009
29010,paper,2655964,29010
29011,paper,2655978,29011
29012,paper,2655980,29012
29013,paper,2655984,29013
29014,paper,2655986,29014
29015,paper,2655987,29015
29016,paper,2655988,29016
29017,paper,2655989,29017
29018,paper,2655990,29018
29019,paper,2655991,29019
29020,paper,2655995,29020
29021,paper,2655996,29021
29022,paper,2655997,29022
29023,paper,2655998,29023
29024,paper,2656002,29024
29025,paper,2656004,29025
29026,paper,2656006,29026
29027,paper,2656008,29027
29028,paper,2656010,29028
29029,paper,2656011,29029
29030,paper,2656012,29030
29031,paper,2656014,29031
29032,paper,2656018,29032
29033,paper,2656020,29033
29034,paper,2656022,29034
29035,paper,2656024,29035
29036,paper,2656027,29036
29037,paper,2656029,29037
29038,paper,2656031,29038
29039,paper,2656034,29039
29040,paper,2656035,29040
29041,paper,2656037,29041
29042,paper,2656039,29042
29043,paper,2656040,29043
29044,paper,2656049,29044
29045,paper,2656050,29045
29046,paper,2656052,29046
29047,paper,2656053,29047
29048,paper,2656054,29048
29049,paper,2656068,29049
29050,paper,2656069,29050
29051,paper,2656070,29051
29052,paper,2656071,29052
29053,paper,2656072,29053
29054,paper,2656074,29054
29055,paper,2656077,29055
29056,paper,2656078,29056
29057,paper,2656080,29057
29058,paper,2656081,29058
29059,paper,2656083,29059
29060,paper,2656085,29060
29061,paper,2656086,29061
29062,paper,2656089,29062
29063,paper,2656091,29063
29064,paper,2656092,29064
29065,paper,2656093,29065
29066,paper,2656095,29066
29067,paper,2656102,29067
29068,paper,2656103,29068
29069,paper,2656107,29069
29070,paper,2656112,29070
29071,paper,2656114,29071
29072,paper,2656117,29072
29073,paper,2656119,29073
29074,paper,2656121,29074
29075,paper,2656122,29075
29076,paper,2656123,29076
29077,paper,2656124,29077
29078,paper,2663128,29078
29079,paper,2663133,29079
29080,paper,2663709,29080
29081,paper,2663710,29081
29082,paper,2663715,29082
29083,paper,2663722,29083
29084,paper,2663727,29084
29085,paper,2663730,29085
29086,paper,2663732,29086
29087,paper,2663733,29087
29088,paper,2663738,29088
29089,paper,2663740,29089
29090,paper,2663743,29090
29091,paper,2663747,29091
29092,paper,2663748,29092
29093,paper,2663749,29093
29094,paper,2663752,29094
29095,paper,2663754,29095
29096,paper,2663777,29096
29097,paper,2663780,29097
29098,paper,2663782,29098
29099,paper,2663783,29099
29100,paper,2663837,29100
29101,paper,2663879,29101
29102,paper,2663885,29102
29103,paper,2670591,29103
29104,paper,2670592,29104
29105,paper,2670593,29105
29106,paper,2670595,29106
29107,paper,2670597,29107
29108,paper,2670601,29108
29109,paper,2670605,29109
29110,paper,2670608,29110
29111,paper,2670610,29111
29112,paper,2670611,29112
29113,paper,2670612,29113
29114,paper,2670613,29114
29115,paper,2670614,29115
29116,paper,2670617,29116
29117,paper,2670620,29117
29118,paper,2670622,29118
29119,paper,2670624,29119
29120,paper,2670625,29120
29121,paper,2670626,29121
29122,paper,2670628,29122
29123,paper,2670629,29123
29124,paper,2670630,29124
29125,paper,2670631,29125
29126,paper,2670633,29126
29127,paper,2670634,29127
29128,paper,2670635,29128
29129,paper,2670640,29129
29130,paper,2670641,29130
29131,paper,2670670,29131
29132,paper,2670674,29132
29133,paper,2670732,29133
29134,paper,2670736,29134
29135,paper,2670738,29135
29136,paper,2670739,29136
29137,paper,2670740,29137
29138,paper,2670741,29138
29139,paper,2670743,29139
29140,paper,2670744,29140
29141,paper,2670748,29141
29142,paper,2670749,29142
29143,paper,2670751,29143
29144,paper,2670754,29144
29145,paper,2670755,29145
29146,paper,2670756,29146
29147,paper,2670758,29147
29148,paper,2670759,29148
29149,paper,2670760,29149
29150,paper,2670764,29150
29151,paper,2670767,29151
29152,paper,2670769,29152
29153,paper,2670772,29153
29154,paper,2670776,29154
29155,paper,2670777,29155
29156,paper,2670780,29156
29157,paper,2670781,29157
29158,paper,2670782,29158
29159,paper,2670783,29159
29160,paper,2670785,29160
29161,paper,2670787,29161
29162,paper,2670790,29162
29163,paper,2670791,29163
29164,paper,2670793,29164
29165,paper,2670795,29165
29166,paper,2670796,29166
29167,paper,2670797,29167
29168,paper,2670799,29168
29169,paper,2670800,29169
29170,paper,2670801,29170
29171,paper,2670803,29171
29172,paper,2670804,29172
29173,paper,2670805,29173
29174,paper,2670808,29174
29175,paper,2670809,29175
29176,paper,2670811,29176
29177,paper,2670813,29177
29178,paper,2670814,29178
29179,paper,2670818,29179
29180,paper,2670821,29180
29181,paper,2670823,29181
29182,paper,2670824,29182
29183,paper,2670826,29183
29184,paper,2670828,29184
29185,paper,2670833,29185
29186,paper,2670834,29186
29187,paper,2670835,29187
29188,paper,2670837,29188
29189,paper,2670840,29189
29190,paper,2670843,29190
29191,paper,2670846,29191
29192,paper,2670847,29192
29193,paper,2670848,29193
29194,paper,2670854,29194
29195,paper,2670855,29195
29196,paper,2670856,29196
29197,paper,2670859,29197
29198,paper,2670860,29198
29199,paper,2670861,29199
29200,paper,2670862,29200
29201,paper,2670868,29201
29202,paper,2670870,29202
29203,paper,2670878,29203
29204,paper,2670879,29204
29205,paper,2670880,29205
29206,paper,2670881,29206
29207,paper,2670885,29207
29208,paper,2670886,29208
29209,paper,2670887,29209
29210,paper,2670891,29210
29211,paper,2670892,29211
29212,paper,2670893,29212
29213,paper,2670894,29213
29214,paper,2670895,29214
29215,paper,2670897,29215
29216,paper,2670898,29216
29217,paper,2670903,29217
29218,paper,2670904,29218
29219,paper,2670906,29219
29220,paper,2670907,29220
29221,paper,2670908,29221
29222,paper,2670911,29222
29223,paper,2670913,29223
29224,paper,2670914,29224
29225,paper,2670917,29225
29226,paper,2670918,29226
29227,paper,2670920,29227
29228,paper,2670922,29228
29229,paper,2670923,29229
29230,paper,2670925,29230
29231,paper,2670926,29231
29232,paper,2672088,29232
29233,paper,2672089,29233
29234,paper,2672090,29234
29235,paper,2672092,29235
29236,paper,2672093,29236
29237,paper,2672098,29237
29238,paper,2672107,29238
29239,paper,2672111,29239
29240,paper,2672118,29240
29241,paper,2672126,29241
29242,paper,2672132,29242
29243,paper,2672140,29243
29244,paper,2672143,29244
29245,paper,2672146,29245
29246,paper,2672149,29246
29247,paper,2672152,29247
29248,paper,2672158,29248
29249,paper,2672165,29249
29250,paper,2672166,29250
29251,paper,2672168,29251
29252,paper,2672177,29252
29253,paper,2672180,29253
29254,paper,2672413,29254
29255,paper,2672414,29255
29256,paper,2672416,29256
29257,paper,2672422,29257
29258,paper,2677366,29258
29259,paper,2677368,29259
29260,paper,2677369,29260
29261,paper,2677372,29261
29262,paper,2677374,29262
29263,paper,2677375,29263
29264,paper,2677377,29264
29265,paper,2677378,29265
29266,paper,2677382,29266
29267,paper,2677387,29267
29268,paper,2677388,29268
29269,paper,2677389,29269
29270,paper,2677390,29270
29271,paper,2677391,29271
29272,paper,2677394,29272
29273,paper,2677395,29273
29274,paper,2677397,29274
29275,paper,2677398,29275
29276,paper,2677399,29276
29277,paper,2677401,29277
29278,paper,2677405,29278
29279,paper,2677407,29279
29280,paper,2677409,29280
29281,paper,2677411,29281
29282,paper,2677412,29282
29283,paper,2677415,29283
29284,paper,2677417,29284
29285,paper,2677422,29285
29286,paper,2677423,29286
29287,paper,2677428,29287
29288,paper,2677429,29288
29289,paper,2677431,29289
29290,paper,2677433,29290
29291,paper,2677434,29291
29292,paper,2677435,29292
29293,paper,2677438,29293
29294,paper,2677442,29294
29295,paper,2677443,29295
29296,paper,2677445,29296
29297,paper,2677447,29297
29298,paper,2677450,29298
29299,paper,2677452,29299
29300,paper,2677454,29300
29301,paper,2677455,29301
29302,paper,2677462,29302
29303,paper,2677469,29303
29304,paper,2677471,29304
29305,paper,2677472,29305
29306,paper,2677474,29306
29307,paper,2677476,29307
29308,paper,2677479,29308
29309,paper,2677482,29309
29310,paper,2677490,29310
29311,paper,2677493,29311
29312,paper,2677499,29312
29313,paper,2677501,29313
29314,paper,2677502,29314
29315,paper,2677503,29315
29316,paper,2677504,29316
29317,paper,2677506,29317
29318,paper,2677508,29318
29319,paper,2677509,29319
29320,paper,2677510,29320
